DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1491771000,1.0,62.5868,35.9897,381.89,75.7727,36.21406905920739,62.408587523252365,1.87,0.3636253275865684,-2.49383,-0.11500000000000021,0.0,-0.2995000000000019,0.0,-0.18130000000000024,0.0,0.2289999999999992,0.0,-0.781800000000004,0.0,0.36029999999999873,0.0,43.3900000000001,0.0,0.11469999999999914,0.3645000000000005,0.0,0.0,36.0077,-0.018000000000000682,0.0,45.9433,75.6667,,,,,55.1455,-0.19416999999999973,0.0,0.10599999999999454,0.0,9.288699999999999,93.13827510437889,0.10382342293207453,0.31740103528627256,0.23957796997648384,1.0,1.0,9.4,19.0,19.0,-139.5,1232.26,11.0,0.0,189.666,31.5467,31.413020000000003,454.235,535.8946,31.1227,1436.06,1394.995,23.2334,22.849520000000002,-142.8,-139.5,31.283466666666662,0.3297847499862196,0.8214528665095935,0.15136777209377142,0.45800746367838585,0.9708080206051501,0.4007920205338705,0.9708080206051501,0.4198934647405631,0.4198934647405631,0.7619645053489499,0.9993015665175337,0.49852487381144356,0.49852487381144356,0.6925461543560141,0.007684244823891809,0.009140249453200517,0.3616813522464152,6.38067,75.51140000000001,31.1227,,21.834,62.3578,36.0077,-143.66,0.45800746367838585,0.6595694999724392,0.007684244823891809,21.834,43.47999999999996,0.0,31.1227,75.7727,6.38067,62.3578,189.289,66.5487,36.21406905920739,-111.96976090951244,62.408587523252365,66.0326213562523,53.40702814228202,46.86418742632079,62.60869180199204,410.0247718481158,1.92148925356894,36.67096201110554,0.32776791357937535,0.007684244823891809,0.6050152958976369,0.7619645053489499,0.9708080206051501,0.4198934647405631,0.49852487381144356,0.15136777209377142,0.3297847499862196,0.4007920205338705,99.99994343643593,0.5937332389274453,0.6643669490996215,0.505254104264793,0.9349512009775688,0.636967096494235,0.5298286590642448,0.45515936257371925,0.3972161110021669,0.44409070984912974,0.6656067108443123
1491771600,1.0,62.6238,35.928,216.017,75.8578,36.201316087937506,,2.222,0.375494301934555,0.0888333,2.5826633,0.0,-0.21229999999999905,0.0,-0.1454999999999984,0.0,0.03700000000000614,0.0,-0.5564999999999998,0.0,0.6378000000000021,0.0,-156.20000000000005,0.0,0.9210000000000029,-1.14067,0.0,0.0,35.9897,-0.061700000000001864,0.0,45.731,75.7727,,,,,55.0,0.35199999999999987,0.0,0.08509999999999707,0.0,9.5719,100.10084887200063,0.10239389312977099,0.1375610610254503,0.31740103528627256,1.0,1.0,9.3,19.3,19.3,-151.1,1076.06,-11.599999999999994,0.0,189.289,31.5467,31.488160000000008,381.89,441.30100000000004,31.1227,1436.06,1379.631,23.082250000000002,22.737700000000004,-150.5,-151.1,31.391466666666663,0.31263233515714856,0.8214528665095935,0.5579495154923166,0.45800746367838585,0.9706140202580626,0.40054934046602875,0.9708080206051501,0.6294664675621465,0.4198934647405631,,,,,,0.004654978477877718,0.009140249453200517,0.35019267013622457,5.24,75.69416,,,22.4718,,35.9897,-145.32,0.45800746367838585,0.6252646703142971,0.004654978477877718,22.4718,-165.873,0.0,32.0437,75.8578,5.24,62.5868,189.95,65.9922,36.201316087937506,-113.8466219385054,,,53.28433413404662,45.83839691643232,,215.79936877081016,2.2747507546941725,36.60761164019928,0.254806382747941,0.004654978477877718,,,0.9706140202580626,0.6294664675621465,,0.5579495154923166,0.31263233515714856,0.40054934046602875,99.99994343643593,0.46720755364785327,0.1265330677941313,,,0.2215499718455655,0.6835958094966226,,0.3041206226570089,0.8831988067314508,0.9051501299818359
1491772200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.805,,,,,,,,,,,,,0.008539909975144415,0.1375610610254503,1.0,1.0,16.1,,33.0,,,,,189.95,31.633200000000002,,360.15,,32.0437,1376.775,,22.7277,,-145.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491772800,1.0,61.9335,36.0025,76.7727,76.1897,,,3.3385,0.4006706804999496,1.65383,,,,,,,,,,,,,,,,,,,,,,45.7617,75.84755,,,,,54.9515,,,,,12.4907,99.04595230142081,0.17059230283911672,0.0030211003939722603,0.008539909975144415,1.0,1.0,6.4,12.3,12.3,-113.9,1050.2,,,188.81,31.881700000000002,32.081520000000005,277.2135,293.46494,33.7458,1268.3,1311.7788888888888,22.4735,22.480011111111114,-145.1,-113.9,33.2786,0.847555898952938,0.8214528665095935,0.5370400695578574,0.5370400695578574,0.9645849450129241,0.4456651627199726,0.9708080206051501,0.7644698962923142,0.6294664675621465,,,,,,0.01815226794497183,0.009782004973965374,,3.9625,75.77674999999999,,,22.0228,,,-141.56,0.5370400695578574,0.30488820209412393,0.01815226794497183,22.0228,,,34.5135,76.1897,3.9625,,188.928,64.4073,,-98.44949043600587,,,53.331099283098865,45.09213433147309,,77.51220339258498,3.2118782295581862,36.38486543434996,,0.01815226794497183,,,0.9645849450129241,0.7644698962923142,,0.5370400695578574,0.847555898952938,0.4456651627199726,,,0.3819036249850578,,,0.5870476780476073,0.8030623702446126,,0.5980299804656317,0.86714791616075,0.7182372461017789
1491773400,1.0,61.8417,36.0,106.967,76.5665,36.21739505609869,,3.0905,0.4232285916269215,4.58567,2.9318400000000002,0.0,0.03829999999999956,0.0,0.0484999999999971,0.0,-0.09179999999999922,0.0,-0.05160000000000764,0.0,-0.3835000000000015,0.0,-0.30999999999994543,0.0,-0.18900000000000006,0.40717000000000025,0.0,0.0,36.0025,-0.0024999999999977263,0.0,45.8,75.86005,,,,,55.0,-0.24799999999999978,0.0,0.3768000000000029,0.0,12.685200000000002,102.87079989055036,0.080036249876993,0.0037818237616998093,0.0030211003939722603,1.0,1.0,4.9,11.100000000000001,11.100000000000001,-111.5,1049.89,2.4000000000000057,0.0,188.928,32.89475,32.60248,176.2385,224.01134000000002,34.3245,1210.565,1267.1166666666668,22.247300000000003,22.276211111111113,-139.6,-111.5,34.419,0.9070597661514741,0.8214528665095935,0.6160340224368551,0.5579495154923166,0.9489295726699433,0.5277439403299374,0.9708080206051501,0.7642137522093336,0.7642137522093336,,,,,,0.016745835483725043,0.013905675749610068,0.3309364484324579,4.36967,75.98178333333334,,,21.6393,,36.0025,-133.3,0.5579495154923166,0.1858804676970518,0.016745835483725043,21.6393,30.1943,0.0,34.3245,76.5665,4.36967,61.9335,189.087,64.3557,36.21739505609869,-95.16939743029235,,,53.57734609921361,45.17684194970319,,103.98188807106371,2.9100083779068395,36.097598934736254,0.3404420529917055,0.016745835483725043,,,0.9489295726699433,0.7642137522093336,,0.6160340224368551,0.9070597661514741,0.5277439403299374,,0.5238610594266849,0.3987599021502529,,,0.6705658782930134,0.8293307497029716,,0.7626370512337621,0.1327334957262021,0.8665443190904533
1491774000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8623,,,,,,,,,,,,,5.673494311292674E-4,0.0037818237616998093,1.0,1.0,3.3,,7.1,,,,,189.087,34.032650000000004,,121.71350000000001,,34.3245,1188.87,,22.0228,,-126.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491774600,1.0,61.449,35.8235,32.8937,77.1747,,,3.61083,0.486704551524955,4.43117,,,,,,,,,,,,,,,,,,,,,,46.1458,75.9868,,,,,55.1397,,,,,12.647300000000001,66.41333204709694,0.10387006420700626,0.002248006919475617,5.673494311292674E-4,1.0,1.0,3.7,6.800000000000001,6.800000000000001,-90.6,1050.1,,,189.471,34.11825,33.699675,91.86985,108.1626,34.3195,1076.06,1222.7711111111112,21.834,22.052566666666664,-112.7,-90.6,34.12075,0.8671386506301454,0.7809820248753049,0.20146219250519257,0.5527221540087018,0.9094548464364896,0.6034607708776524,0.9707595205183783,0.7423301351651088,0.7587428479482774,,,,,,0.22519606486718768,0.017449051714348435,,3.62733,76.15220000000001,,,21.2697,,,-116.775,0.5527221540087018,0.2657226987397092,0.22519606486718768,21.2697,,,33.917,77.1747,3.62733,,188.916,63.51,,-85.47698291730251,,,54.07712441881022,45.67970487369732,,49.528760244514565,3.467672486526411,35.4510241516357,,0.22519606486718768,,,0.9094548464364896,0.7423301351651088,,0.20146219250519257,0.8671386506301454,0.6034607708776524,,,1.0194328753161503,,,0.4546642686969518,0.4497981168299425,,0.5924539642679996,0.7129256417476341,0.47324824476305305
1491775200,1.0,61.3943,35.7198,43.7577,77.4215,36.085339156822,,3.581,0.5656023556037949,3.38317,-1.048,0.0,0.17369999999999663,0.0,0.07809999999999917,0.0,-0.05469999999999686,0.0,0.12049999999999983,0.0,0.2579999999999991,0.0,-0.11999999999989086,0.0,0.1852000000000018,0.03283999999999976,0.0,0.0,35.8235,-0.10370000000000346,0.0,46.3195,76.1897,,,,,55.2178,-0.029830000000000023,0.0,0.24679999999999325,0.0,12.574500000000004,95.86872656463984,0.07232614878543893,0.003868469405557861,0.002248006919475617,1.0,1.0,2.6,5.2,5.2,-95.8,1049.98,-5.200000000000003,0.0,188.916,34.21085,34.2143,60.2652,65.097775,34.1022,1050.2,1174.612222222222,21.6393,21.868499999999997,-104.6,-95.8,34.009600000000006,0.8673727348756806,0.7809820248753049,0.4997580172957633,0.5527221540087018,0.8674071080106616,0.7102408800161344,0.9707595205183783,0.690370467304668,0.7587428479482774,,,,,,0.03080705110592815,0.02447965952544999,0.3309364484324579,3.66017,76.37851428571429,,,21.5277,,35.8235,-102.94999999999999,0.5527221540087018,0.2652545302486389,0.03080705110592815,21.5277,10.863999999999997,0.0,34.1022,77.4215,3.66017,61.449,189.158,63.6305,36.085339156822,-82.67782660034555,,,54.39964972353527,46.083254602141984,,45.64335166222972,3.438324265066875,34.72304571832634,0.14014344334005832,0.03080705110592815,,,0.8674071080106616,0.690370467304668,,0.4997580172957633,0.8673727348756806,0.7102408800161344,,0.4981379518349069,1.2596224847769462,,,0.585653175172881,0.39013246199937945,,0.35387800754028576,0.8200180130684592,0.49484854210187107
1491775800,1.0,61.293,35.6058,55.2423,77.467,35.950532561886966,,3.42917,0.6264095961994048,-4.858,-8.24117,0.0,0.1385000000000005,0.0,0.08220000000000027,0.0,-0.10130000000000194,0.0,-0.013500000000000512,0.0,0.07600000000000051,0.0,0.13999999999987267,0.0,0.17009999999999792,0.2506599999999999,0.0,0.0,35.7198,-0.11399999999999721,0.0,46.458,76.5665,0.8417355950544856,0.29048404011033047,0.13798035094945138,0.6729476632144351,55.3,-0.1518299999999999,0.0,0.04550000000000409,0.0,12.668600000000001,84.49918627554601,0.09052707481532055,0.0037499445488195964,0.003868469405557861,1.0,1.0,6.0,12.1,12.1,-102.2,1050.12,-6.400000000000006,0.0,189.158,34.2959,34.2259,49.5,63.12668,34.1022,1050.1599999999999,1162.163,21.621499999999997,21.84202,-99.95,-102.2,34.097166666666666,0.8958396125338699,0.7405111832410163,0.32705233678556495,0.547494792525087,0.8620196490505486,0.6952560721646623,0.13798035094945138,0.7095159598896695,0.29048404011033047,,,,,,0.2375716882152931,0.07940430454624303,0.8417355950544856,3.91083,76.6357,,,21.6037,,35.7198,-102.80000000000001,0.6729476632144351,0.2083207749322602,0.2375716882152931,21.6037,11.4846,0.0,34.2723,77.467,3.91083,61.3943,189.163,63.617,35.950532561886966,-97.2015786560869,,,54.514753334624686,46.18132799724263,,65.37613252257681,3.256654826504288,34.69039564226294,0.15826440494551441,0.2375716882152931,,,0.8620196490505486,0.7095159598896695,,0.32705233678556495,0.8958396125338699,0.6952560721646623,,0.30939075142511935,0.3260462361342813,,,0.6229100279723893,0.36404380258319113,,0.3724889146598071,0.688790677004016,0.5410643480473609
1491776400,1.0,61.2798,35.5147,83.5373,77.4695,35.803943172877084,,3.30317,0.6986025983049652,1.24133,6.09933,0.0,0.08100000000000307,0.0,0.0,1.0,-0.013199999999997658,0.0,0.12130000000000507,0.0,-0.17050000000000054,0.0,-0.25,0.0,0.2201999999999984,0.20016999999999996,0.0,0.0,35.6058,-0.0911000000000044,0.0,46.539,76.9052,0.785792217501514,0.2904805948729463,0.15234143057419158,0.4208603313536313,55.3,-0.1259999999999999,0.0,0.0024999999999977263,0.0,13.0593,102.50009402710336,0.090782534663099,0.0047435031332439615,0.0037499445488195964,1.0,1.0,6.7,13.3,13.3,-114.3,1049.87,-12.099999999999994,0.0,189.163,34.2959,34.221700000000006,49.5,64.47959999999999,34.2723,1050.11,1110.169,21.6005,21.68732,-99.95,-114.3,34.289,0.9141681085341286,0.7000403416067278,0.5791396686463687,0.5632470537808296,0.8476585694258084,0.7086421767258738,0.15234143057419158,0.7095194051270537,0.29048404011033047,,,,,,0.019795890611931526,0.07940430454624303,0.8417355950544856,4.111,76.8781,,,21.4332,,35.6058,-102.88,0.6729476632144351,0.1716637829317429,0.019795890611931526,21.4332,28.295,0.0,34.4925,77.4695,4.111,61.293,189.229,63.7383,35.803943172877084,-99.38456672580008,,,54.617034354962854,46.26498975993631,,81.49973011528246,3.110146830818199,34.54155652644098,0.21420778249848604,0.019795890611931526,,,0.8476585694258084,0.7095194051270537,,0.5791396686463687,0.9141681085341286,0.7086421767258738,,0.34137963226696993,0.30890476960529695,,,0.6625484151257812,0.3234330623202166,,0.3030247058772135,0.453589300124792,0.5270654414498511
1491777000,1.0,61.2973,35.4503,87.5457,,,,3.23183,0.6636203849508667,2.14617,,,,,,,,,,,,,,,,,,,,,,46.6,76.9052,,,,,55.3907,,,,,13.386700000000005,,0.11535540547378159,0.005713390953774322,,,,7.7,15.2,15.2,-124.7,1050.0,,,,34.21085,34.22746666666667,38.3257,54.73236666666666,34.6632,1050.1,1093.4199999999998,21.5835,21.6894375,-96.75,-124.7,34.6632,,,,,,0.6836735896419381,,,,,,,,,0.011097234877916617,0.02764335531568907,,,,,,21.2765,,,-103.7,,,0.011097234877916617,21.2765,,,34.6632,77.5007,4.15033,,189.138,63.8108,,-103.04543342924569,,,,,,,,34.57990476031891,,0.011097234877916617,,,,,,,,0.6836735896419381,,,0.4450017422646633,,,,,,,,0.4810441706706748
1491777600,1.0,61.3263,35.4192,125.969,77.5043,35.581871313997475,,2.90467,0.6674593705866436,1.51667,-0.6295000000000002,0.0,0.0,1.0,0.00929999999999609,0.0,0.029000000000003467,0.0,0.18840000000000146,0.0,-0.11669999999999803,0.0,-0.19000000000005457,0.0,0.010299999999993759,0.3906700000000001,0.0,0.0,35.4503,-0.031100000000002126,0.0,46.6,77.1747,,,,,55.4,-0.3271600000000001,0.0,0.0036000000000058208,0.0,13.513699999999996,100.13911853413225,0.09703897819863465,0.012045148593322393,0.005713390953774322,1.0,1.0,10.8,21.200000000000003,21.200000000000003,-144.5,1049.81,-19.799999999999997,0.0,189.138,34.3827,34.338975000000005,65.6517,72.541525,34.668350000000004,1050.05,1076.0375000000001,21.5835,21.650199999999998,-110.25,-144.5,34.668350000000004,0.8498671604237974,0.6252646703142971,0.5531385933557248,0.5579495154923166,0.8477064549856881,0.6188167134207601,0.9706140202580626,0.6907784346454298,0.7642137522093336,,,,,,0.007145928486830138,0.02764335531568907,0.3759040763944094,4.541,76.97134,,,21.1598,,35.4503,-113.9,0.5579495154923166,0.3002656791524052,0.007145928486830138,21.1598,38.4233,0.0,34.6735,77.5043,4.541,61.2973,189.115,63.9992,35.581871313997475,-115.06656743077451,,,54.71701768158444,46.3833762406565,,125.79399723502024,2.7778246289705377,34.96733623107307,0.41136609979711336,0.007145928486830138,,,0.8477064549856881,0.6907784346454298,,0.5531385933557248,0.8498671604237974,0.6188167134207601,,0.35148713552266503,0.5213046464062518,,,0.6711401658169294,0.3336232802732714,,0.4388220109609778,0.5652659547523982,0.6343814177576215
1491778200,1.0,61.3988,35.4947,139.133,77.547,35.541001940272906,,2.7675,0.6674593705866436,2.3355,0.8188300000000002,0.0,-0.016500000000000625,1.0,0.022199999999998,0.0,0.07249999999999801,0.0,0.132000000000005,0.0,-0.09830000000000183,0.0,0.07000000000016371,0.0,-0.1834999999999951,0.11866999999999983,0.0,0.0,35.4192,0.07550000000000523,0.0,46.5835,77.4215,,,,,55.4222,-0.1371699999999998,0.0,0.04269999999999641,0.0,13.428500000000003,98.82369923660916,0.10545832644801026,0.011266976748994397,0.012045148593322393,1.0,1.0,10.8,21.3,21.3,-141.7,1049.88,2.8000000000000114,0.0,189.115,34.5766,34.482225,106.75735,99.10135,34.6632,1049.99,1053.24,21.4421,21.553637499999997,-133.2,-141.7,34.60889999999999,0.7456463208136948,0.5087073583726105,0.5030562625440504,0.5579495154923166,0.8104225569154162,0.5670177799983022,0.9645849450129241,0.6623528435478979,0.7642137522093336,,,,,,0.007907799735827491,0.02764335531568907,0.5051492132107378,4.65967,77.24279999999999,,,21.0615,,35.4192,-126.675,0.5579495154923166,0.5087073583726105,0.007907799735827491,21.0615,13.164000000000016,0.0,34.49,77.547,4.65967,61.3263,189.344,64.1312,35.541001940272906,-115.07383331926883,,,54.91530741151051,46.595798781393796,,140.789103296852,2.6824380329187925,35.32320604398203,0.5989323266243622,0.007907799735827491,,,0.8104225569154162,0.6623528435478979,,0.5030562625440504,0.7456463208136948,0.5670177799983022,,0.3549067729020699,0.6664722397742763,,,0.6613427903498774,0.4362753579027766,,0.6705643371071596,0.7550072068919281,0.9471728740729637
1491779400,1.0,61.2767,35.5688,144.078,,,,2.69217,0.6568508254468934,-5.0355,,,,,,,,,,,,,,,,,,,,,,46.5,77.4215,,,,,55.5,,,,,13.470100000000002,,0.0836238105307676,0.015734835338135262,,,,12.7,25.1,25.1,-148.3,1050.28,,,,34.4913,34.4913,144.078,144.078,34.4913,1050.1,1050.09,21.4421,21.49614,-148.3,-148.3,34.4913,,,,,,0.4947007878421007,,,,,,,,,0.007974065365449423,0.1280015579865579,,,,,,21.0212,,,-148.3,,,0.007974065365449423,21.0212,,,34.4913,77.681,4.729,,189.394,64.1113,,-122.42039233203593,,,,,,,,35.74640415876098,,0.007974065365449423,,,,,,,,0.4947007878421007,,,0.056994268855689686,,,,,,,,0.23909476523648127
1491781200,1.0,61.0585,35.6,82.1948,,,,3.36083,0.6923604515339813,-3.07883,,,,,,,,,,,,,,,,,,,,,,46.4957,77.547,,,,,55.5,,,,,13.964000000000002,,0.12778759263893671,0.00823415079740683,,,,12.0,23.3,23.3,-131.4,1050.0,,,,34.49,34.473866666666666,139.133,121.80193333333332,34.4403,1050.0,1050.02125,21.214750000000002,21.17455,-141.7,-131.4,34.4403,,,,,,0.5784792607653085,,,,,,,,,0.027129349301390653,0.1765988114268728,,,,,,20.4763,,,-140.46666666666664,,,0.027129349301390653,20.4763,,,34.4403,77.8958,4.03583,,189.441,63.6657,,-117.8894167100122,,,,,,,,35.35671718529409,,0.027129349301390653,,,,,,,,0.5784792607653085,,,0.8653486763933074,,,,,,,,0.6006193390676141
1491781800,1.0,60.9565,35.562,104.964,78.0217,35.80043154818733,,3.15933,0.6923604515339813,-4.544,-1.4651699999999996,0.0,-0.0484999999999971,0.0,0.0,1.0,-0.10200000000000387,0.0,9.999999999621423E-5,0.0,-0.21659999999999968,0.0,0.21000000000003638,0.0,-0.3580000000000041,0.2696700000000005,0.0,0.0,35.6,-0.03800000000000381,0.0,46.4472,77.614,,,,,55.5,-0.2014999999999998,0.0,0.12590000000000146,0.0,13.822599999999998,106.2211973055803,0.07521147369643479,0.011794328425097178,0.00823415079740683,1.0,1.0,6.7,14.0,14.0,-127.0,1050.21,4.400000000000006,0.0,189.441,34.4403,34.33796666666667,104.964,110.41226666666667,34.2613,1050.0,1050.035,21.11065,21.0483,-131.4,-127.0,34.2613,0.9109539833341437,0.40448651876250785,0.6795877719089076,0.6163631826323162,0.7907380395927276,0.6170826659736175,0.8647133785306051,0.6077255101835409,0.7001471972675497,,,,,,0.008277845617688292,0.029887625654793776,0.5051492132107378,4.3055,77.69099999999999,,,20.2597,,35.6,-135.56666666666666,0.6163631826323162,0.17809203333171264,0.008277845617688292,20.2597,22.769199999999998,0.0,34.0823,78.0217,4.3055,61.0585,189.86,63.6658,35.80043154818733,-98.5555479862715,,,55.04064693915147,46.660493473257134,,98.81643463125013,2.973331191928569,35.131323150605475,0.30234445518240005,0.008277845617688292,,,0.7907380395927276,0.6077255101835409,,0.6795877719089076,0.9109539833341437,0.6170826659736175,,0.6553721039198503,0.78295949104566,,,0.4871051937698203,0.44842313304289133,,0.7419419109522638,0.6394898988731226,0.6951395978611571

